"Word","Changed","score_test"
"flamboyantly","aabfllmnotyy",361
"characteristic","aacccehiirrstt",361
"anticlimactic","aaccciiilmntt",361
"characterized","aaccdeehirrtz",361
"encyclopaedia","aaccdeeilnopy",361
"acclimatized","aaccdeiilmtz",361
"miscalculated","aaccdeillmstu",361
"accommodations","aaccdimmnooost",361
"Chattahoochee","aacceehhhoott",361
"characterizes","aacceehirrstz",361
"archeological","aacceghilloor",361
"circumnavigate","aaccegiimnrtuv",361
"categorically","aaccegillorty",361
"practicalities","aacceiiilprstt",361
"acclimatizes","aacceiilmstz",361
"miscalculates","aacceillmsstu",361
"accompaniment","aacceimmnnopt",361
"counterattacks","aacceknorstttu",361
"clarifications","aaccfiiilnorst",361
"classification","aaccfiiilnosst",361
"pacifically","aaccfiillpy",361
"circumstantial","aacciilmnrsttu",361
"contractually","aaccllnorttuy",361
"quadruplicated","aacddeilpqrtu",361
"diametrically","aacdeiillmrty",361
"quadruplicates","aacdeilpqrstu",361
"disciplinarians","aacdiiiilnnprss",361
"idiomatically","aacdiiillmoty",361
"aesthetically","aaceehillstty",361
"unappreciative","aaceeiinpprtuv",361
"immaculateness","aaceeilmmnsstu",361
"marketplaces","aaceeklmprst",361
"calligraphers","aaceghillprrs",361
"Kanchenjunga","aaceghjknnnu",361
"enigmatically","aacegiillmnty",361
"categorizations","aacegiinoorsttz",361
"spacewalking","aacegiklnpsw",361
"metallurgical","aacegilllmrtu",361
"mechanization","aacehiimnnotz",361
"athletically","aacehillltty",361
"thematically","aacehillmtty",361
"authentically","aacehillnttuy",361
"pathetically","aacehillptty",361
"metaphysical","aacehilmpsty",361
"jackhammer","aacehjkmmr",361
"particularities","aaceiiilprrsttu",361
"realistically","aaceiilllrsty",361
"inarticulately","aaceiillnrttuy",361
"centralization","aaceiilnnorttz",361
"recapitulations","aaceiilnoprsttu",361
"secularization","aaceiilnorstuz",361
"particularize","aaceiilprrtuz",361
"straitjackets","aaceijkrssttt",361
"kleptomaniac","aaceiklmnopt",361
"immaculately","aaceillmmtuy",361
"transcontinental","aaceilnnnnorsttt",361
"Quetzalcoatl","aacelloqttz",361
"upperclassman","aacelmnpprssu",361
"falsifications","aacffiiilnosst",361
"craftsmanship","aacfhimnprsst",361
"amplification","aacfiiilmnopt",361
"qualifications","aacfiiilnoqst",361
"satisfactorily","aacfiilorsstty",361
"fallaciously","aacfilllosuy",361
"confrontational","aacfilnnnooortt",361
"topographical","aacghiloopprt",361
"pharmacology","aacghlmoopry",361
"agriculturalist","aacgiillrrsttuu",361
"nostalgically","aacgilllnosty",361
"hallucinations","aachiillnnostu",361
"harmonically","aachillmnory",361
"hallucinatory","aachillnortuy",361
"nymphomaniac","aachimmnnopy",361
"puritanically","aaciillnprtuy",361
"patriotically","aaciilloprtty",361
"vulcanization","aaciilnnotuvz",361
"vocalizations","aaciilnoostvz",361
"companionways","aacimnnoopswy",361
"demagnetization","aadeegiimnnottz",361
"fundamentalism","aadefilmmnnstu",361
"fundamentalists","aadefilmnnssttu",361
"fundamentally","aadefllmnntuy",361
"Philadelphia","aadehhiillpp",361
"dehumanization","aadehiimnnotuz",361
"Mohammedanism","aadehimmmmnos",361
"demoralization","aadeiilmnoortz",361
"dispassionately","aadeiilnopsssty",361
"maladjustment","aadejlmmnsttu",361
"polyunsaturated","aadelnoprsttuuy",361
"straightforward","aadfghiorrrsttw",361
"propagandizing","aadggiinnopprz",361
"representational","aaeeeilnnoprrstt",361
"generalizations","aaeegiilnnorstz",361
"appropriateness","aaeeinoppprrsst",361
"hallelujahs","aaehhjlllsu",361
"internationalism","aaeiiilmnnnorstt",361
"revitalization","aaeiiilnorttvz",361
"internationally","aaeiillnnnortty",361
"qualitatively","aaeiillqttvy",361
"misappropriate","aaeiimoppprrst",361
"Pennsylvanians","aaeilnnnnpssvy",361
"extrapolations","aaeilnooprsttx",361
"appropriately","aaeiloppprrty",361
"familiarizing","aafgiiiilmnrz",361
"formalization","aafiilmnoortz",361
"Shijiazhuang","aaghhiijnsuz",361
"painstakingly","aagiiklnnpsty",361
"tantalizingly","aagiillnnttyz",361
"approximating","aagiimnopprtx",361
"hypothalamus","aahhlmopstuy",361
"asphyxiations","aahiinopsstxy",361
"Kalashnikov","aahikklnosv",361
"marksmanship","aahikmmnprss",361
"marshmallows","aahllmmorssw",361
"militarization","aaiiiilmnorttz",361
"miniaturization","aaiiiimnnorttuz",361
"maximization","aaiiimmnotxz",361
"privatizations","aaiiinoprsttvz",361
"approximation","aaiimnoopprtx",361
"Zoroastrianisms","aaiimnoorrssstz",361
"discombobulated","abbcddeilmoostu",361
"discombobulates","abbcdeilmoosstu",361
"blackberrying","abbcegiklnrry",361
"objectionably","abbceijlnooty",361
"improbabilities","abbeiiiilmoprst",361
"checkerboards","abccdeehkorrs",361
"backstretches","abcceehkrsstt",361
"irreconcilable","abcceeiillnorr",361
"Rickenbacker","abcceeikknrr",361
"inconceivably","abcceiilnnovy",361
"stickleback","abcceikklst",361
"archbishopric","abcchhiioprrs",361
"unconscionably","abccilnnnoosuy",361
"indecipherable","abcdeeehiilnpr",361
"undecipherable","abcdeeehilnpru",361
"predictability","abcdeiiilprtty",361
"exceptionable","abceeeilnoptx",361
"unrecognizable","abceegilnnoruz",361
"inexplicable","abceeiillnpx",361
"respectability","abceeiilprstty",361
"unpronounceable","abceelnnnoopruu",361
"bushwhackers","abcehhkrssuw",361
"Lobachevsky","abcehklosvy",361
"swashbuckler","abcehklrssuw",361
"rambunctiousness","abceimnnorssstuu",361
"lumberjacks","abcejklmrsu",361
"uncontrollable","abcelllnnoortu",361
"uncomfortably","abcflmnoortuy",361
"bushwhacking","abcghhiknsuw",361
"blacktopping","abcgiklnoppt",361
"compatibility","abciiilmoptty",361
"knowledgeable","abdeeegkllnow",361
"demobilization","abdeiiilmnootz",361
"implementable","abeeeillmmnpt",361
"extinguishable","abeeghiilnstux",361
"vulnerabilities","abeeiiillnrstuv",361
"Presbyterianism","abeeiimnprrssty",361
"assemblywomen","abeelmmnosswy",361
"tablespoonfuls","abefllnoopsstu",361
"tablespoonsful","abefllnoopsstu",361
"impregnability","abegiiilmnprty",361
"inexhaustibly","abehiilnstuxy",361
"monosyllables","abelllmnoossy",361
"infallibility","abfiiiilllnty",361
"brinksmanship","abhiikmnnprss",361
"symbolization","abiilmnoostyz",361
"convalescence","accceeelnnosv",361
"complacency","acccelmnopy",361
"streptococcal","acccelooprstt",361
"circumstancing","acccgiimnnrstu",361
"chiropractics","accchiioprrst",361
"cyclically","acccilllyy",361
"counterclaimed","accdeeilmnortu",361
"encyclopedias","accdeeilnopsy",361
"discountenancing","accdegiinnnnostu",361
"accomplished","accdehilmops",361
"uncomplicated","accdeilmnoptu",361
"chancelleries","acceeehillnrs",361
"schoolteacher","acceehhloorst",361
"technicalities","acceehiiilnstt",361
"weathercocks","acceehkorstw",361
"electrically","acceeilllrty",361
"ecumenically","acceeillmnuy",361
"contraceptives","acceeinoprsttv",361
"specifications","accefiiinopsst",361
"gynecological","acceggillnooy",361
"choreographic","acceghhiooprr",361
"technological","acceghillnoot",361
"ecologically","accegilllooy",361
"callisthenics","accehiillnsst",361
"melancholics","accehillmnos",361
"accomplishes","accehilmopss",361
"reconciliations","acceiiilnnoorst",361
"communicative","acceiimmnotuv",361
"economically","acceillmnooy",361
"cosmetically","acceillmosty",361
"reciprocally","acceilloprry",361
"noncommercial","acceilmmnnoor",361
"noncompliance","acceilmnnnoop",361
"preoccupations","acceinoopprstu",361
"conceptually","accellnoptuy",361
"commonplaces","accelmmnoops",361
"chronological","accghillnooor",361
"circularizing","accgiiilnrruz",361
"hypocritical","acchiiloprty",361
"monochromatic","acchimmnooort",361
"complications","acciilmnoopst",361
"communications","acciimmnnoostu",361
"cryptically","accillprtyy",361
"disenfranchised","acddeefhiinnrss",361
"individualistic","acddiiiiilnstuv",361
"appendectomies","acdeeeimnoppst",361
"handkerchief","acdeefhhiknr",361
"disenfranchises","acdeefhiinnrsss",361
"decentralizing","acdeegiilnnrtz",361
"knucklehead","acdeehkklnu",361
"decriminalize","acdeeiiilmnrz",361
"inconsiderately","acdeeiilnnorsty",361
"kaleidoscopes","acdeeikloopss",361
"perpendiculars","acdeeilnpprrsu",361
"recommendations","acdeeimmnnoorst",361
"disgracefully","acdefgillrsuy",361
"indemnification","acdefiiiimnnnot",361
"diversification","acdefiiiinorstv",361
"fictionalized","acdefiiilnotz",361
"detoxification","acdefiiinoottx",361
"jackknifed","acdefijkkn",361
"acknowledging","acdeggiklnnow",361
"merchandizing","acdeghiimnnrz",361
"ideologically","acdegiilllooy",361
"unsophisticated","acdehiinopssttu",361
"methodically","acdehillmoty",361
"thermodynamic","acdehimmnorty",361
"decolonization","acdeiilnnoootz",361
"disconsolately","acdeillnoossty",361
"crystallized","acdeillrstyz",361
"undiscriminating","acdgiiiimnnnrstu",361
"jurisdictional","acdiiijlnorstu",361
"multiplicands","acdiillmnpstu",361
"intercollegiate","aceeegiillnortt",361
"counterespionage","aceeeginnooprstu",361
"steeplejack","aceeejklpst",361
"oxyacetylene","aceeelnotxyy",361
"overcompensate","aceeemnooprstv",361
"choreographers","aceeghhooprrrs",361
"meteorological","aceegillmooort",361
"geometrically","aceegillmorty",361
"electroplating","aceegillnoprtt",361
"chemotherapy","aceehhmoprty",361
"hermetically","aceehillmrty",361
"theoretically","aceehillortty",361
"atherosclerosis","aceehiloorrssst",361
"rapprochement","aceehmnopprrt",361
"acquisitiveness","aceeiiinqssstv",361
"intercontinental","aceeiilnnnnorttt",361
"inconsequential","aceeiilnnnoqst",361
"arteriosclerosis","aceeiiloorrrssst",361
"precipitately","aceeiilpprtty",361
"contemplative","aceeilmnopttv",361
"unexceptional","aceeilnnoptux",361
"cooperatively","aceeilooprtvy",361
"commemorative","aceeimmmoortv",361
"upperclassmen","aceelmnpprssu",361
"contemporaneous","aceemnnoooprstu",361
"magnificently","acefgiilmnnty",361
"revivification","acefiiiinortvv",361
"emulsification","acefiiilmnostu",361
"fictionalizes","acefiiilnostz",361
"personification","acefiiinnooprst",361
"jackknifes","acefijkkns",361
"choreographing","acegghhinooprr",361
"highjackers","aceghhijkrs",361
"hygienically","aceghiillnyy",361
"cryptographer","aceghopprrrty",361
"terminological","acegiillmnoort",361
"conglomerations","acegilmnnooorst",361
"hemophiliacs","acehhiilmops",361
"hypothetical","acehhiloptty",361
"phonetically","acehillnopty",361
"hysterically","acehillrstyy",361
"thermoplastic","acehilmoprstt",361
"schmaltziest","acehilmssttz",361
"unsympathetic","acehimnpsttuy",361
"Commonwealth","acehlmmnootw",361
"commonwealth","acehlmmnootw",361
"municipalities","aceiiiilmnpstu",361
"principalities","aceiiiilnpprst",361
"neocolonialism","aceiillmnnooos",361
"conservationists","aceiinnoorsssttv",361
"jackknives","aceijkknsv",361
"skeptically","aceikllpsty",361
"cumulatively","aceillmtuuvy",361
"crystallizes","aceillrsstyz",361
"uncontroversial","aceilnnoorrstuv",361
"commemorations","aceimmmnooorst",361
"skyjackers","acejkkrssy",361
"unofficially","acffiillnouy",361
"malfunctioning","acfgiilmnnnotu",361
"justifications","acfiiijnossttu",361
"mollification","acfiiillmnoot",361
"mummification","acfiiimmmnotu",361
"Fitzpatrick","acfiikprttz",361
"highjacking","acgghhiijkn",361
"laughingstock","acgghiklnostu",361
"philological","acghiillloop",361
"mythological","acghillmooty",361
"cryptography","acghopprrtyy",361
"prognostications","acgiinnoooprsstt",361
"skyjacking","acgijkknsy",361
"pockmarking","acgikkmnopr",361
"philharmonic","achhiilmnopr",361
"championship","achhiimnopps",361
"whimsicality","achiiilmstwy",361
"whimsically","achiillmswy",361
"companionship","achiimnnoopps",361
"astrophysicist","achiioprssstty",361
"chivalrously","achillorsuvy",361
"civilizations","aciiiilnostvz",361
"victimization","aciiiimnottvz",361
"provincialism","aciiilmnoprsv",361
"unconstitutional","aciilnnnoostttuu",361
"multicultural","acilllmrttuuu",361
"monotonically","acillmnnoooty",361
"individualized","adddeiiiilnuvz",361
"sledgehammered","addeeeeghlmmrs",361
"misapprehended","addeeehimnpprs",361
"individualizes","addeiiiilnsuvz",361
"weatherproofed","adeeefhooprrtw",361
"radiotelephones","adeeehilnooprst",361
"indeterminately","adeeeiilmnnrtty",361
"predetermination","adeeeiimnnoprrtt",361
"developmental","adeeellmnoptv",361
"pedestrianizing","adeegiiinnprstz",361
"hermaphrodites","adeehhimoprrst",361
"flimflammed","adeffillmmm",361
"demilitarizing","adegiiiilmnrtz",361
"Hermaphroditus","adehhimoprrstu",361
"tranquillized","adeiillnqrtz",361
"disappointments","adeiimnnoppsstt",361
"disproportionate","adeiinooopprrstt",361
"industrializing","adgiiiilnnrstuz",361
"longitudinally","adgiilllnnotuy",361
"unrepresentative","aeeeeinnprrsttuv",361
"featherweights","aeeefghhirsttw",361
"sentimentalize","aeeeiilmnnsttz",361
"sleepwalkers","aeeekllprssw",361
"extemporaneous","aeeemnooprstux",361
"healthfulness","aeefhhllnsstu",361
"flamethrowers","aeefhlmorrstw",361
"slaughterhouses","aeeghhlorssstuu",361
"anesthesiologist","aeeghiilnoossstt",361
"reemphasizing","aeeghiimnprsz",361
"parenthesizing","aeeghiinnprstz",361
"sleepwalking","aeegikllnpsw",361
"nongovernmental","aeeglmnnnnoortv",361
"Hellenization","aeehiillnnotz",361
"exhaustively","aeehilstuvxy",361
"phenomenally","aeehllmnnopy",361
"Mapplethorpe","aeehlmoppprt",361
"existentialism","aeeiiilmnssttx",361
"existentialists","aeeiiilnssstttx",361
"existentially","aeeiillnsttxy",361
"implementation","aeeiilmmnnoptt",361
"superlatively","aeeillprstuvy",361
"reapportionment","aeeimnnoopprrtt",361
"malevolently","aeelllmnotvy",361
"supplementary","aeelmnpprstuy",361
"unfaithfulness","aeffhilnnsstuu",361
"healthfully","aefhhllltuy",361
"influentially","aefiilllnntuy",361
"nonprofessional","aefilnnnoooprss",361
"superhighways","aeghhiprssuwy",361
"homogenization","aeghiimnnoootz",361
"metamorphosing","aeghimmnooprst",361
"memorializing","aegiiilmmnorz",361
"appetizingly","aegiilnpptyz",361
"paleontologists","aegillnooopsstt",361
"overpopulating","aegilnoopprtuv",361
"sympathizers","aehimprsstyz",361
"unintentionally","aeiillnnnnottuy",361
"tranquillizer","aeiillnqrrtz",361
"tranquillizes","aeiillnqrstz",361
"instrumentalists","aeiilmnnrssstttu",361
"instrumentality","aeiilmnnrstttuy",361
"pulverization","aeiilnoprtuvz",361
"expropriations","aeiinoopprrstx",361
"workmanlike","aeikklmnorw",361
"sportsmanlike","aeiklmnoprsst",361
"simultaneously","aeillmnosstuuy",361
"overpopulation","aeilnooopprtuv",361
"expostulations","aeilnoopssttux",361
"marvellously","aelllmorsuvy",361
"unfaithfully","affhillntuuy",361
"hospitalizing","aghiiilnopstz",361
"sympathizing","aghiimnpstyz",361
"anthropologists","aghilnoooprsstt",361
"immortalizing","agiiilmmnortz",361
"patronizingly","agiilnnoprtyz",361
"philanthropy","ahhilnopprty",361
"horizontally","ahillnoortyz",361
"prophylaxis","ahilopprsxy",361
"pusillanimity","aiiillmnpstuy",361
"juxtaposition","aiijnoopsttux",361
"provisionally","aiillnooprsvy",361
"flibbertigibbets","bbbbeefgiiilrstt",361
"combustibility","bbciiilmosttuy",361
"circumscribing","bcccgiiimnrrsu",361
"subconsciously","bccilnoosssuuy",361
"huckleberries","bceeehiklrrsu",361
"imperceptible","bceeeiilmpprt",361
"subjectively","bceeijlstuvy",361
"susceptibility","bceiiilpssttuy",361
"incorrigibility","bcgiiiiilnorrty",361
"microbiologists","bcgiiilmooorsst",361
"disembowelling","bdeegiillmnosw",361
"bloodthirstiness","bdehiilnoorssstt",361
"mindbogglingly","bdgggiillmnnoy",361
"embellishment","beeehillmmnst",361
"responsibilities","beeiiiilnoprssst",361
"bulletproofing","befgillnooprtu",361
"unintelligibly","begiiilllnntuy",361
"prohibitively","behiiiloprtvy",361
"impossibilities","beiiiiilmopssst",361
"crosschecked","cccdeehkorss",361
"encyclopedic","cccdeeilnopy",361
"circumference","ccceeefimnrru",361
"spectroscopic","ccceioopprsst",361
"cocksuckers","cccekkorssu",361
"Christchurch","ccchhhirrstu",361
"disconnectedly","ccddeeilnnosty",361
"correspondences","ccdeeennooprrss",361
"hydroelectric","ccdeehilorrty",361
"psychedelics","ccdeehilpssy",361
"superconductors","ccdenooprrsstuu",361
"effervescence","cceeeeeffnrsv",361
"teleconference","cceeeeeflnnort",361
"Excellencies","cceeeeillnsx",361
"inefficiencies","cceeeffiiiinns",361
"neckerchiefs","cceeefhiknrs",361
"confectioneries","cceeefiinnoorst",361
"commencements","cceeemmmnnost",361
"inconveniencing","cceegiiinnnnnov",361
"photoelectric","cceehilooprtt",361
"Mercurochrome","cceehmmoorrru",361
"interconnections","cceeiinnnnoorstt",361
"consecutively","cceeilnostuvy",361
"preconceptions","cceeinnoopprst",361
"insufficiency","cceffiiinnsuy",361
"successfully","ccefllsssuuy",361
"chickenpox","ccehiknopx",361
"polytechnics","ccehilnopsty",361
"shuttlecocks","ccehklossttu",361
"collectivism","cceiillmostv",361
"collectivists","cceiillossttv",361
"misconceptions","cceiimnnoopsst",361
"pickpocket","cceikkoppt",361
"conclusively","cceillnosuvy",361
"oscilloscopes","cceillooopsss",361
"microcomputer","cceimmooprrtu",361
"microprocessor","cceimoooprrrss",361
"misconstruction","cciimnnoorssttu",361
"motorcyclists","ccilmoorsstty",361
"conspicuously","ccilnoopssuuy",361
"clockworks","cckkloorsw",361
"mollycoddled","cdddelllmooy",361
"depoliticized","cddeeiiiloptz",361
"mollycoddles","cddelllmoosy",361
"superintendency","cdeeeinnnprstuy",361
"unexpectedly","cdeeelnptuxy",361
"officeholders","cdeeffhiloors",361
"depoliticizes","cdeeiiilopstz",361
"descriptively","cdeeiilprstvy",361
"complexioned","cdeeilmnoopx",361
"decommissioning","cdegiiimmnnooss",361
"policyholder","cdehilloopry",361
"monocotyledons","cdelmnnoooosty",361
"childproofing","cdfghiilnoopr",361
"perceptiveness","ceeeeinpprsstv",361
"resourcefulness","ceeeflnorrsssuu",361
"comprehensive","ceeehimnoprsv",361
"hysterectomies","ceeehimorsstty",361
"incompleteness","ceeeilmnnopsst",361
"exclusiveness","ceeeilnsssuvx",361
"perceptively","ceeeilpprtvy",361
"overprotective","ceeeiooprrttvv",361
"excellently","ceeelllntxy",361
"inefficiently","ceeffiiilnnty",361
"neglectfully","ceefglllntuy",361
"pocketknife","ceefikknopt",361
"resourcefully","ceefllorrsuuy",361
"respectfully","ceefllprstuy",361
"glockenspiel","ceegikllnops",361
"complementing","ceegilmmnnopt",361
"comprehensions","ceehimnnooprss",361
"honeysuckles","ceehklnossuy",361
"complexities","ceeiilmopstx",361
"inconveniently","ceeiilnnnnotvy",361
"noncompetitive","ceeiimnnoopttv",361
"impecuniousness","ceeiimnnopsssuu",361
