"","Word","Changed"
"853","Basel","ABELS"
"854","Basho","ABHOS"
"855","Basie","ABEIS"
"856","Basil","ABILS"
"857","Basque","ABEQSU"
"858","Basques","ABEQSSU"
"859","Basra","AABRS"
"860","Bass","ABSS"
"861","Basseterre","ABEEERRSST"
"862","Bastille","ABEILLST"
"863","Bataan","AAABNT"
"864","Bates","ABEST"
"865","Bathsheba","AABBEHHST"
"866","Batista","AABISTT"
"867","Batman","AABMNT"
"868","Battle","ABELTT"
"869","Batu","ABTU"
"870","Baudelaire","AABDEEILRU"
"871","Baudouin","ABDINOUU"
"872","Bauer","ABERU"
"873","Bauhaus","AABHSUU"
"874","Baum","ABMU"
"875","Bavaria","AAABIRV"
"876","Bavarian","AAABINRV"
"877","Baxter","ABERTX"
"878","Bayer","ABERY"
"879","Bayes","ABESY"
"880","Bayesian","AABEINSY"
"881","Bayeux","ABEUXY"
"882","Baylor","ABLORY"
"883","Bayonne","ABENNOY"
"884","Bayreuth","ABEHRTUY"
"885","Baywatch","AABCHTWY"
"886","Beach","ABCEH"
"887","Beadle","ABDEEL"
"888","Bean","ABEN"
"889","Beard","ABDER"
"890","Beardmore","ABDEEMORR"
"891","Beardsley","ABDEELRSY"
"892","Bearnaise","AABEEINRS"
"893","Beasley","ABEELSY"
"894","Beatlemania","AAABEEILMNT"
"895","Beatles","ABEELST"
"896","Beatrice","ABCEEIRT"
"897","Beatrix","ABEIRTX"
"898","Beatriz","ABEIRTZ"
"899","Beau","ABEU"
"900","Beaufort","ABEFORTU"
"901","Beaujolais","AABEIJLOSU"
"902","Beaumarchais","AAABCEHIMRSU"
"903","Beaumont","ABEMNOTU"
"904","Beauregard","AABDEEGRRU"
"905","Beauvoir","ABEIORUV"
"906","Bechtel","BCEEHLT"
"907","Beck","BCEK"
"908","Becker","BCEEKR"
"909","Becket","BCEEKT"
"910","Beckett","BCEEKTT"
"911","Becky","BCEKY"
"912","Becquerel","BCEEELQRU"
"913","Bede","BDEE"
"914","Bedouin","BDEINOU"
"915","Bedouins","BDEINOSU"
"916","Beebe","BBEEE"
"917","Beecher","BCEEEHR"
"918","Beefaroni","ABEEFINOR"
"919","Beelzebub","BBBEEELUZ"
"920","Beerbohm","BBEEHMOR"
"921","Beethoven","BEEEHNOTV"
"922","Beeton","BEENOT"
"923","Begin","BEGIN"
"924","Behan","ABEHN"
"925","Behring","BEGHINR"
"926","Beiderbecke","BBCDEEEEIKR"
"927","Beijing","BEGIIJN"
"928","Beirut","BEIRTU"
"929","Bekesy","BEEKSY"
"930","Bela","ABEL"
"931","Belarus","ABELRSU"
"932","Belau","ABELU"
"933","Belem","BEELM"
"934","Belfast","ABEFLST"
"935","Belgian","ABEGILN"
"936","Belgians","ABEGILNS"
"937","Belgium","BEGILMU"
"938","Belgrade","ABDEEGLR"
"939","Belinda","ABDEILN"
"940","Belize","BEEILZ"
"941","Bell","BELL"
"942","Bella","ABELL"
"943","Bellamy","ABELLMY"
"944","Bellatrix","ABEILLRTX"
"945","Belleek","BEEEKLL"
"946","Bellini","BEIILLN"
"947","Bellow","BELLOW"
"948","Belmont","BELMNOT"
"949","Belmopan","ABELMNOP"
"950","Belshazzar","AABEHLRSZZ"
"951","Beltane","ABEELNT"
"952","Belushi","BEHILSU"
"953","Ben","BEN"
"954","Benacerraf","AABCEEFNRR"
"955","Benares","ABEENRS"
"956","Benchley","BCEEHLNY"
"957","Bender","BDEENR"
"958","Bendix","BDEINX"
"959","Benedict","BCDEEINT"
"960","Benedictine","BCDEEEIINNT"
"961","Benelux","BEELNUX"
"962","Benet","BEENT"
"963","Benetton","BEENNOTT"
"964","Bengal","ABEGLN"
"965","Bengali","ABEGILN"
"966","Benghazi","ABEGHINZ"
"967","Benin","BEINN"
"968","Benita","ABEINT"
"969","Benito","BEINOT"
"970","Benjamin","ABEIJMNN"
"971","Bennett","BEENNTT"
"972","Bennie","BEEINN"
"973","Benny","BENNY"
"974","Benson","BENNOS"
"975","Bentham","ABEHMNT"
"976","Bentley","BEELNTY"
"977","Benton","BENNOT"
"978","Benz","BENZ"
"979","Benzedrine","BDEEEINNRZ"
"980","Beowulf","BEFLOUW"
"981","Berber","BBEERR"
"982","Berbers","BBEERRS"
"983","Berenice","BCEEEINR"
"984","Beretta","ABEERTT"
"985","Berg","BEGR"
"986","Bergen","BEEGNR"
"987","Berger","BEEGRR"
"988","Bergerac","ABCEEGRR"
"989","Bergman","ABEGMNR"
"990","Bergson","BEGNORS"
"991","Beria","ABEIR"
"992","Bering","BEGINR"
"993","Berkeley","BEEEKLRY"
"994","Berkshire","BEEHIKRRS"
"995","Berkshires","BEEHIKRRSS"
"996","Berle","BEELR"
"997","Berlin","BEILNR"
"998","Berliner","BEEILNRR"
"999","Berlins","BEILNRS"
"1000","Berlioz","BEILORZ"
"1001","Berlitz","BEILRTZ"
"1002","Bermuda","ABDEMRU"
"1003","Bermudas","ABDEMRSU"
"1004","Bern","BENR"
"1005","Bernadette","ABDEEENRTT"
"1006","Bernadine","ABDEEINNR"
"1007","Bernanke","ABEEKNNR"
"1008","Bernard","ABDENRR"
"1009","Bernardo","ABDENORR"
"1010","Bernays","ABENRSY"
"1011","Bernbach","ABBCEHNR"
"1012","Berne","BEENR"
"1013","Bernhardt","ABDEHNRRT"
"1014","Bernice","BCEEINR"
"1015","Bernie","BEEINR"
"1016","Bernini","BEIINNR"
"1017","Bernoulli","BEILLNORU"
"1018","Bernstein","BEEINNRST"
"1019","Berra","ABERR"
"1020","Berry","BERRY"
"1021","Bert","BERT"
"1022","Berta","ABERT"
"1023","Bertelsmann","ABEELMNNRST"
"1024","Bertha","ABEHRT"
"1025","Bertie","BEEIRT"
"1026","Bertillon","BEILLNORT"
"1027","Bertram","ABEMRRT"
"1028","Bertrand","ABDENRRT"
"1029","Beryl","BELRY"
"1030","Berzelius","BEEILRSUZ"
"1031","Bess","BESS"
"1032","Bessel","BEELSS"
"1033","Bessemer","BEEEMRSS"
"1034","Bessie","BEEISS"
"1035","Best","BEST"
"1036","Betelgeuse","BEEEEGLSTU"
"1037","Beth","BEHT"
"1038","Bethany","ABEHNTY"
"1039","Bethe","BEEHT"
"1040","Bethesda","ABDEEHST"
"1041","Bethlehem","BEEEHHLMT"
"1042","Bethune","BEEHNTU"
"1043","Betsy","BESTY"
"1044","Bette","BEETT"
"1045","Bettie","BEEITT"
"1046","Betty","BETTY"
"1047","Bettye","BEETTY"
"1048","Beulah","ABEHLU"
"1049","Beverley","BEEELRVY"
"1050","Beverly","BEELRVY"
"1051","Beyer","BEERY"
"1052","Bhopal","ABHLOP"
"1053","Bhutan","ABHNTU"
"1054","Bhutto","BHOTTU"
"1055","Bialystok","ABIKLOSTY"
"1056","Bianca","AABCIN"
"1057","Bib","BBI"
"1058","Bible","BBEIL"
"1059","Bibles","BBEILS"
"1060","Biblical","ABBCIILL"
"1061","Bic","BCI"
"1062","Biddle","BDDEIL"
"1063","Biden","BDEIN"
"1064","Bierce","BCEEIR"
"1065","Bigfoot","BFGIOOT"
"1066","Biggles","BEGGILS"
"1067","Biko","BIKO"
"1068","Bilbao","ABBILO"
"1069","Bilbo","BBILO"
"1070","Bill","BILL"
"1071","Billie","BEIILL"
"1072","Billings","BGIILLNS"
"1073","Billy","BILLY"
"1074","Bimini","BIIIMN"
"1075","Bioko","BIKOO"
"1076","Bird","BDIR"
"1077","Birdseye","BDEEIRSY"
"1078","Birkenstock","BCEIKKNORST"
"1079","Birmingham","ABGHIIMMNR"
"1080","Biro","BIOR"
"1081","Biscay","ABCISY"
"1082","Biscayne","ABCEINSY"
"1083","Bishkek","BEHIKKS"
"1084","Bishop","BHIOPS"
"1085","Bismarck","ABCIKMRS"
"1086","Bismark","ABIKMRS"
"1087","Bisquick","BCIIKQSU"
"1088","Bissau","ABISSU"
"1089","Bizet","BEITZ"
"1090","Bjerknes","BEEJKNRS"
"1091","Bjork","BJKOR"
"1092","Black","ABCKL"
"1093","Blackbeard","AABBCDEKLR"
"1094","Blackburn","ABBCKLNRU"
"1095","Blackfoot","ABCFKLOOT"
"1096","Blacks","ABCKLS"
"1097","Blackshirt","ABCHIKLRST"
"1098","Blackstone","ABCEKLNOST"
"1099","Blackwell","ABCEKLLLW"
"1100","Blaine","ABEILN"
"1101","Blair","ABILR"
"1102","Blake","ABEKL"
"1103","Blanca","AABCLN"
"1104","Blanchard","AABCDHLNR"
"1105","Blanche","ABCEHLN"
"1106","Blankenship","ABEHIKLNNPS"
"1107","Blantyre","ABELNRTY"
"1108","Blatz","ABLTZ"
"1109","Blavatsky","AABKLSTVY"
"1110","Blenheim","BEEHILMN"
"1111","Blevins","BEILNSV"
"1112","Bligh","BGHIL"
"1113","Bloch","BCHLO"
"1114","Blockbuster","BBCEKLORSTU"
"1115","Bloemfontein","BEEFILMNNOOT"
"1116","Blondel","BDELLNO"
"1117","Blondie","BDEILNO"
"1118","Bloom","BLMOO"
"1119","Bloomer","BELMOOR"
"1120","Bloomfield","BDEFILLMOO"
"1121","Bloomingdale","ABDEGILLMNOO"
"1122","Bloomsbury","BBLMOORSUY"
"1123","Blu","BLU"
"1124","Blucher","BCEHLRU"
"1125","Bluebeard","ABBDEELRU"
"1126","Bluetooth","BEHLOOTTU"
"1127","Blvd","BDLV"
"1128","Blythe","BEHLTY"
"1129","Boas","ABOS"
"1130","Bob","BBO"
"1131","Bobbi","BBBIO"
"1132","Bobbie","BBBEIO"
"1133","Bobbitt","BBBIOTT"
"1134","Bobby","BBBOY"
"1135","Boccaccio","ABCCCCIOO"
"1136","Bodhidharma","AABDDHHIMOR"
"1137","Bodhisattva","AABDHIOSTTV"
"1138","Boeing","BEGINO"
"1139","Boeotia","ABEIOOT"
"1140","Boeotian","ABEINOOT"
"1141","Boer","BEOR"
"1142","Boers","BEORS"
"1143","Boethius","BEHIOSTU"
"1144","Bogart","ABGORT"
"1145","Bohemia","ABEHIMO"
"1146","Bohemian","ABEHIMNO"
"1147","Bohemians","ABEHIMNOS"
"1148","Bohr","BHOR"
"1149","Boise","BEIOS"
"1150","Bojangles","ABEGJLNOS"
"1151","Boleyn","BELNOY"
"1152","Bolivar","ABILORV"
"1153","Bolivia","ABIILOV"
"1154","Bolivian","ABIILNOV"
"1155","Bolivians","ABIILNOSV"
"1156","Bollywood","BDLLOOOWY"
"1157","Bologna","ABGLNOO"
"1158","Bolshevik","BEHIKLOSV"
"1159","Bolsheviks","BEHIKLOSSV"
"1160","Bolshevism","BEHILMOSSV"
"1161","Bolshevist","BEHILOSSTV"
"1162","Bolshoi","BHILOOS"
"1163","Bolton","BLNOOT"
"1164","Boltzmann","ABLMNNOTZ"
"1165","Bombay","ABBMOY"
"1166","Bonaparte","AABENOPRT"
"1167","Bonaventure","ABEENNORTUV"
"1168","Bond","BDNO"
"1169","Bonhoeffer","BEEFFHNOOR"
"1170","Boniface","ABCEFINO"
"1171","Bonita","ABINOT"
"1172","Bonn","BNNO"
"1173","Bonner","BENNOR"
"1174","Bonneville","BEEILLNNOV"
"1175","Bonnie","BEINNO"
"1176","Bono","BNOO"
"1177","Booker","BEKOOR"
"1178","Boole","BELOO"
"1179","Boolean","ABELNOO"
"1180","Boone","BENOO"
"1181","Booth","BHOOT"
"1182","Bordeaux","ABDEORUX"
"1183","Borden","BDENOR"
"1184","Bordon","BDNOOR"
"1185","Boreas","ABEORS"
"1186","Borg","BGOR"
"1187","Borges","BEGORS"
"1188","Borgia","ABGIOR"
"1189","Borglum","BGLMORU"
"1190","Boris","BIORS"
"1191","Bork","BKOR"
"1192","Borlaug","ABGLORU"
"1193","Born","BNOR"
"1194","Borneo","BENOOR"
"1195","Borobudur","BBDOORRUU"
"1196","Borodin","BDINOOR"
"1197","Boru","BORU"
"1198","Bosch","BCHOS"
"1199","Bose","BEOS"
"1200","Bosnia","ABINOS"
"1201","Bosporus","BOOPRSSU"
"1202","Boston","BNOOST"
"1203","Bostonian","ABINNOOST"
"1204","Bostons","BNOOSST"
"1205","Boswell","BELLOSW"
"1206","Botswana","AABNOSTW"
"1207","Botticelli","BCEIILLOTT"
"1208","Boulder","BDELORU"
"1209","Boulez","BELOUZ"
"1210","Bourbaki","ABBIKORU"
"1211","Bourbon","BBNOORU"
"1212","Bournemouth","BEHMNOORTUU"
"1213","Bovary","ABORVY"
"1214","Bowditch","BCDHIOTW"
"1215","Bowell","BELLOW"
"1216","Bowen","BENOW"
"1217","Bowers","BEORSW"
"1218","Bowery","BEORWY"
"1219","Bowie","BEIOW"
"1220","Bowman","ABMNOW"
"1221","Boyd","BDOY"
"1222","Boyer","BEORY"
"1223","Boyle","BELOY"
"1224","Brad","ABDR"
"1225","Bradbury","ABBDRRUY"
"1226","Braddock","ABCDDKOR"
"1227","Bradford","ABDDFORR"
"1228","Bradley","ABDELRY"
"1229","Bradly","ABDLRY"
"1230","Bradshaw","AABDHRSW"
"1231","Bradstreet","ABDEERRSTT"
"1232","Brady","ABDRY"
"1233","Bragg","ABGGR"
"1234","Brahe","ABEHR"
"1235","Brahma","AABHMR"
"1236","Brahmagupta","AAABGHMPRTU"
"1237","Brahman","AABHMNR"
"1238","Brahmanism","AABHIMMNRS"
"1239","Brahmanisms","AABHIMMNRSS"
"1240","Brahmans","AABHMNRS"
"1241","Brahmaputra","AAABHMPRRTU"
"1242","Brahmas","AABHMRS"
"1243","Brahmin","ABHIMNR"
"1244","Brahmins","ABHIMNRS"
"1245","Brahms","ABHMRS"
"1246","Braille","ABEILLR"
"1247","Brailles","ABEILLRS"
"1248","Brain","ABINR"
"1249","Brampton","ABMNOPRT"
"1250","Bran","ABNR"
"1251","Branch","ABCHNR"
"1252","Brandeis","ABDEINRS"
"1253","Branden","ABDENNR"
"1254","Brandenburg","ABBDEGNNRRU"
"1255","Brandi","ABDINR"
"1256","Brandie","ABDEINR"
"1257","Brando","ABDNOR"
"1258","Brandon","ABDNNOR"
"1259","Brandt","ABDNRT"
"1260","Brandy","ABDNRY"
"1261","Brant","ABNRT"
"1262","Braque","ABEQRU"
"1263","Brasilia","AABIILRS"
"1264","Bratislava","AAABILRSTV"
"1265","Brattain","AABINRTT"
"1266","Bray","ABRY"
"1267","Brazil","ABILRZ"
"1268","Brazilian","AABIILNRZ"
"1269","Brazilians","AABIILNRSZ"
"1270","Brazos","ABORSZ"
"1271","Brazzaville","AABEILLRVZZ"
"1272","Breakspear","AABEEKPRRS"
"1273","Brecht","BCEHRT"
"1274","Breckenridge","BCDEEEGIKNRR"
"1275","Bremen","BEEMNR"
"1276","Brenda","ABDENR"
"1277","Brendan","ABDENNR"
"1278","Brennan","ABENNNR"
"1279","Brenner","BEENNRR"
"1280","Brent","BENRT"
"1281","Brenton","BENNORT"
"1282","Brest","BERST"
"1283","Bret","BERT"
"1284","Breton","BENORT"
"1285","Brett","BERTT"
"1286","Brewer","BEERRW"
"1287","Brewster","BEERRSTW"
"1288","Brezhnev","BEEHNRVZ"
"1289","Brian","ABINR"
"1290","Briana","AABINR"
"1291","Brianna","AABINNR"
"1292","Brice","BCEIR"
"1293","Bridalveil","ABDEIILLRV"
"1294","Bridgeport","BDEGIOPRRT"
"1295","Bridger","BDEGIRR"
"1296","Bridges","BDEGIRS"
"1297","Bridget","BDEGIRT"
"1298","Bridgetown","BDEGINORTW"
"1299","Bridgett","BDEGIRTT"
"1300","Bridgette","BDEEGIRTT"
"1301","Bridgman","ABDGIMNR"
"1302","Brie","BEIR"
"1303","Brigadoon","ABDGINOOR"
"1304","Briggs","BGGIRS"
"1305","Brigham","ABGHIMR"
"1306","Bright","BGHIRT"
"1307","Brighton","BGHINORT"
"1308","Brigid","BDGIIR"
"1309","Brigitte","BEGIIRTT"
"1310","Brillo","BILLOR"
"1311","Brinkley","BEIKLNRY"
"1312","Brisbane","ABBEINRS"
"1313","Bristol","BILORST"
"1314","Brit","BIRT"
"1315","Britain","ABIINRT"
"1316","Britannia","AABIINNRT"
"1317","Britannic","ABCIINNRT"
"1318","Britannica","AABCIINNRT"
"1319","British","BHIIRST"
"1320","Britisher","BEHIIRRST"
"1321","Britney","BEINRTY"
"1322","Briton","BINORT"
"1323","Britons","BINORST"
"1324","Brits","BIRST"
"1325","Britt","BIRTT"
"1326","Brittany","ABINRTTY"
"1327","Britten","BEINRTT"
"1328","Brittney","BEINRTTY"
"1329","Brno","BNOR"
"1330","Broadway","AABDORWY"
"1331","Broadways","AABDORSWY"
"1332","Brobdingnag","ABBDGGINNOR"
"1333","Brobdingnagian","AABBDGGIINNNOR"
"1334","Brock","BCKOR"
"1335","Brokaw","ABKORW"
"1336","Bronson","BNNOORS"
"1337","Bronte","BENORT"
"1338","Bronx","BNORX"
"1339","Brooke","BEKOOR"
"1340","Brooklyn","BKLNOORY"
"1341","Brooks","BKOORS"
"1342","Brown","BNORW"
"1343","Browne","BENORW"
"1344","Brownian","ABINNORW"
"1345","Brownie","BEINORW"
"1346","Brownies","BEINORSW"
"1347","Browning","BGINNORW"
"1348","Brownshirt","BHINORRSTW"
"1349","Brownsville","BEILLNORSVW"
"1350","Brubeck","BBCEKRU"
"1351","Bruce","BCERU"
"1352","Bruckner","BCEKNRRU"
"1353","Brueghel","BEEGHLRU"
"1354","Brummel","BELMMRU"
"1355","Brunei","BEINRU"
"1356","Brunelleschi","BCEEHILLNRSU"
"1357","Brunhilde","BDEHILNRU"
"1358","Bruno","BNORU"
"1359","Brunswick","BCIKNRSUW"
"1360","Brussels","BELRSSSU"
"1361","Brut","BRTU"
"1362","Brutus","BRSTUU"
"1363","Bryan","ABNRY"
"1364","Bryant","ABNRTY"
"1365","Bryce","BCERY"
"1366","Brynner","BENNRRY"
"1367","Bryon","BNORY"
"1368","Brzezinski","BEIIKNRSZZ"
"1369","Btu","BTU"
"1370","Buber","BBERU"
"1371","Buchanan","AABCHNNU"
"1372","Bucharest","ABCEHRSTU"
"1373","Buchenwald","ABCDEHLNUW"
"1374","Buchwald","ABCDHLUW"
"1375","Buck","BCKU"
"1376","Buckingham","ABCGHIKMNU"
"1377","Buckley","BCEKLUY"
"1378","Buckner","BCEKNRU"
"1379","Bud","BDU"
"1380","Budapest","ABDEPSTU"
"1381","Buddha","ABDDHU"
"1382","Buddhas","ABDDHSU"
"1383","Buddhism","BDDHIMSU"
"1384","Buddhisms","BDDHIMSSU"
"1385","Buddhist","BDDHISTU"
"1386","Buddhists","BDDHISSTU"
"1387","Buddy","BDDUY"
"1388","Budweiser","BDEEIRSUW"
"1389","Buffalo","ABFFLOU"
"1390","Buffy","BFFUY"
"1391","Buford","BDFORU"
"1392","Bugatti","ABGITTU"
"1393","Bugzilla","ABGILLUZ"
"1394","Buick","BCIKU"
"1395","Bujumbura","ABBJMRUUU"
"1396","Bukhara","AABHKRU"
"1397","Bukharin","ABHIKNRU"
"1398","Bulawayo","AABLOUWY"
"1399","Bulfinch","BCFHILNU"
"1400","Bulganin","ABGILNNU"
"1401","Bulgar","ABGLRU"
"1402","Bulgari","ABGILRU"
"1403","Bulgaria","AABGILRU"
"1404","Bulgarian","AABGILNRU"
"1405","Bulgarians","AABGILNRSU"
"1406","Bullock","BCKLLOU"
"1407","Bullwinkle","BEIKLLLNUW"
"1408","Bultmann","ABLMNNTU"
"1409","Bumppo","BMOPPU"
"1410","Bunche","BCEHNU"
"1411","Bundesbank","ABBDEKNNSU"
"1412","Bundestag","ABDEGNSTU"
"1413","Bunin","BINNU"
"1414","Bunker","BEKNRU"
"1415","Bunsen","BENNSU"
"1416","Bunyan","ABNNUY"
"1417","Burbank","ABBKNRU"
"1418","Burberry","BBERRRUY"
"1419","Burch","BCHRU"
"1420","Burger","BEGRRU"
"1421","Burgess","BEGRSSU"
"1422","Burgoyne","BEGNORUY"
"1423","Burgundian","ABDGINNRUU"
"1424","Burgundies","BDEGINRSUU"
"1425","Burgundy","BDGNRUUY"
"1426","Burke","BEKRU"
"1427","Burks","BKRSU"
"1428","Burl","BLRU"
"1429","Burma","ABMRU"
"1430","Burmese","BEEMRSU"
"1431","Burnett","BENRTTU"
"1432","Burns","BNRSU"
"1433","Burnside","BDEINRSU"
"1434","Burr","BRRU"
"1435","Burris","BIRRSU"
"1436","Burroughs","BGHORRSUU"
"1437","Bursa","ABRSU"
"1438","Burt","BRTU"
"1439","Burton","BNORTU"
"1440","Burundi","BDINRUU"
"1441","Busch","BCHSU"
"1442","Bush","BHSU"
"1443","Bushido","BDHIOSU"
"1444","Bushnell","BEHLLNSU"
"1445","Butler","BELRTU"
"1446","Butterfingers","BEEFGINRRSTTU"
"1447","Buxtehude","BDEEHTUUX"
"1448","Byblos","BBLOSY"
"1449","Byelorussia","ABEILORSSUY"
"1450","Byers","BERSY"
"1451","Byrd","BDRY"
"1452","Byron","BNORY"
"1453","Byronic","BCINORY"
"1454","Byzantine","ABEINNTYZ"
"1455","Byzantines","ABEINNSTYZ"
"1456","Byzantium","ABIMNTUYZ"
"1457","Cabernet","ABCEENRT"
"1458","Cabinet","ABCEINT"
"1459","Cabot","ABCOT"
"1460","Cabral","AABCLR"
"1461","Cabrera","AABCERR"
"1462","Cabrini","ABCIINR"
"1463","Cadillac","AACCDILL"
"1464","Cadiz","ACDIZ"
"1465","Caedmon","ACDEMNO"
"1466","Caerphilly","ACEHILLPRY"
"1467","Caesar","AACERS"
"1468","Caesarean","AAACEENRS"
"1469","Caesars","AACERSS"
"1470","Cage","ACEG"
"1471","Cagney","ACEGNY"
"1472","Cahokia","AACHIKO"
"1473","Caiaphas","AAACHIPS"
"1474","Cain","ACIN"
"1475","Cains","ACINS"
"1476","Cairo","ACIOR"
"1477","Caitlin","ACIILNT"
"1478","Cajun","ACJNU"
"1479","Cajuns","ACJNSU"
"1480","Cal","ACL"
"1481","Calais","AACILS"
"1482","Calcutta","AACCLTTU"
"1483","Calder","ACDELR"
"1484","Calderon","ACDELNOR"
"1485","Caldwell","ACDELLLW"
"1486","Caleb","ABCEL"
"1487","Caledonia","AACDEILNO"
"1488","Calgary","AACGLRY"
"1489","Calhoun","ACHLNOU"
"1490","Cali","ACIL"
"1491","Caliban","AABCILN"
"1492","California","AACFIILNOR"
"1493","Californian","AACFIILNNOR"
"1494","Californians","AACFIILNNORS"
"1495","Caligula","AACGILLU"
"1496","Callaghan","AAACGHLLN"
"1497","Callahan","AAACHLLN"
"1498","Callao","AACLLO"
"1499","Callas","AACLLS"
"1500","Callie","ACEILL"
"1501","Calliope","ACEILLOP"
"1502","Callisto","ACILLOST"
"1503","Caloocan","AACCLNOO"
"1504","Calvary","AACLRVY"
"1505","Calvert","ACELRTV"
"1506","Calvin","ACILNV"
"1507","Calvinism","ACIILMNSV"
"1508","Calvinisms","ACIILMNSSV"
"1509","Calvinist","ACIILNSTV"
"1510","Calvinistic","ACCIIILNSTV"
"1511","Calvinists","ACIILNSSTV"
"1512","Camacho","AACCHMO"
"1513","Cambodia","AABCDIMO"
"1514","Cambodian","AABCDIMNO"
"1515","Cambodians","AABCDIMNOS"
"1516","Cambrian","AABCIMNR"
"1517","Cambridge","ABCDEGIMR"
"1518","Camel","ACELM"
"1519","Camelopardalis","AAACDEILLMOPRS"
"1520","Camelot","ACELMOT"
"1521","Camembert","ABCEEMMRT"
"1522","Camemberts","ABCEEMMRST"
"1523","Cameron","ACEMNOR"
"1524","Cameroon","ACEMNOOR"
"1525","Cameroons","ACEMNOORS"
"1526","Camilla","AACILLM"
"1527","Camille","ACEILLM"
"1528","Camoens","ACEMNOS"
"1529","Campanella","AAACELLMNP"
"1530","Campbell","ABCELLMP"
"1531","Campinas","AACIMNPS"
"1532","Campos","ACMOPS"
"1533","Camry","ACMRY"
"1534","Camus","ACMSU"
"1535","Canaan","AAACNN"
"1536","Canada","AAACDN"
"1537","Canadian","AAACDINN"
"1538","Canadians","AAACDINNS"
"1539","Canaletto","AACELNOTT"
"1540","Canaries","AACEINRS"
"1541","Canaveral","AAACELNRV"
"1542","Canberra","AABCENRR"
"1543","Cancer","ACCENR"
"1544","Cancers","ACCENRS"
"1545","Cancun","ACCNNU"
"1546","Candace","AACCDEN"
"1547","Candice","ACCDEIN"
"1548","Candide","ACDDEIN"
"1549","Candy","ACDNY"
"1550","Cannes","ACENNS"
"1551","Cannon","ACNNNO"
"1552","Canon","ACNNO"
"1553","Canopus","ACNOPSU"
"1554","Cantabrigian","AAABCGIINNRT"
"1555","Canterbury","ABCENRRTUY"
"1556","Canton","ACNNOT"
"1557","Cantonese","ACEENNOST"
"1558","Cantor","ACNORT"
"1559","Cantrell","ACELLNRT"
"1560","Cantu","ACNTU"
"1561","Canute","ACENTU"
"1562","Capablanca","AAAABCCLNP"
"1563","Capek","ACEKP"
"1564","Capella","AACELLP"
"1565","Capet","ACEPT"
"1566","Capetian","AACEINPT"
"1567","Capetown","ACENOPTW"
"1568","Caph","ACHP"
"1569","Capistrano","AACINOPRST"
"1570","Capitol","ACILOPT"
"1571","Capitoline","ACEIILNOPT"
"1572","Capitols","ACILOPST"
"1573","Capone","ACENOP"
"1574","Capote","ACEOPT"
"1575","Capra","AACPR"
"1576","Capri","ACIPR"
"1577","Capricorn","ACCINOPRR"
"1578","Capricorns","ACCINOPRRS"
"1579","Capt","ACPT"
"1580","Capuchin","ACCHINPU"
"1581","Capulet","ACELPTU"
"1582","Cara","AACR"
"1583","Caracalla","AAAACCLLR"
"1584","Caracas","AAACCRS"
"1585","Caravaggio","AAACGGIORV"
"1586","Carboloy","ABCLOORY"
"1587","Carboniferous","ABCEFINOORRSU"
"1588","Carborundum","ABCDMNORRUU"
"1589","Cardenas","AACDENRS"
"1590","Cardiff","ACDFFIR"
"1591","Cardin","ACDINR"
"1592","Cardozo","ACDOORZ"
"1593","Carey","ACERY"
"1594","Carib","ABCIR"
"1595","Caribbean","AABBCEINR"
"1596","Caribbeans","AABBCEINRS"
"1597","Carina","AACINR"
"1598","Carissa","AACIRSS"
"1599","Carl","ACLR"
"1600","Carla","AACLR"
"1601","Carlene","ACEELNR"
"1602","Carlin","ACILNR"
"1603","Carlo","ACLOR"
"1604","Carlos","ACLORS"
"1605","Carlsbad","AABCDLRS"
"1606","Carlson","ACLNORS"
"1607","Carlton","ACLNORT"
"1608","Carly","ACLRY"
"1609","Carlyle","ACELLRY"
"1610","Carmela","AACELMR"
"1611","Carmella","AACELLMR"
"1612","Carmelo","ACELMOR"
"1613","Carmen","ACEMNR"
"1614","Carmichael","AACCEHILMR"
"1615","Carmine","ACEIMNR"
"1616","Carnap","AACNPR"
"1617","Carnation","AACINNORT"
"1618","Carnegie","ACEEGINR"
"1619","Carney","ACENRY"
"1620","Carnot","ACNORT"
"1621","Carol","ACLOR"
"1622","Carole","ACELOR"
"1623","Carolina","AACILNOR"
"1624","Caroline","ACEILNOR"
"1625","Carolingian","AACGIILNNOR"
"1626","Carolinian","AACIILNNOR"
"1627","Carolyn","ACLNORY"
"1628","Carpathian","AAACHINPRT"
"1629","Carpathians","AAACHINPRST"
"1630","Carpenter","ACEENPRRT"
"1631","Carr","ACRR"
"1632","Carranza","AAACNRRZ"
"1633","Carrie","ACEIRR"
"1634","Carrier","ACEIRRR"
"1635","Carrillo","ACILLORR"
"1636","Carroll","ACLLORR"
"1637","Carson","ACNORS"
"1638","Carter","ACERRT"
"1639","Cartesian","AACEINRST"
"1640","Carthage","AACEGHRT"
"1641","Carthaginian","AAACGHIINNRT"
"1642","Cartier","ACEIRRT"
"1643","Cartwright","ACGHIRRTTW"
"1644","Caruso","ACORSU"
"1645","Carver","ACERRV"
"1646","Cary","ACRY"
"1647","Casablanca","AAAABCCLNS"
"1648","Casals","AACLSS"
"1649","Casandra","AAACDNRS"
"1650","Casanova","AAACNOSV"
"1651","Casanovas","AAACNOSSV"
"1652","Cascades","AACCDESS"
"1653","Case","ACES"
"1654","Casey","ACESY"
"1655","Cash","ACHS"
"1656","Casio","ACIOS"
