"","Word","Changed"
"490","Arapaho","AAAHOPR"
"7782","Sahara","AAAHRS"
"66550","totalitarianism","AAAIIILMNORSTTT"
"45523","nationalizations","AAAIIILNNNOOSTTZ"
"45522","nationalization","AAAIIILNNNOOTTZ"
"53808","rationalizations","AAAIIILNNOORSTTZ"
"53807","rationalization","AAAIIILNNOORTTZ"
"48446","paramilitary","AAAIILMPRRTY"
"45545","naturalization","AAAIILNNORTTUZ"
"66551","totalitarians","AAAIILNORSTTT"
"66549","totalitarian","AAAIILNORTTT"
"5772","Mauritania","AAAIIMNRTU"
"12640","assassinations","AAAIINNOSSSSST"
"12639","assassination","AAAIINNOSSSST"
"11876","antiquarians","AAAIINNQRSTU"
"11875","antiquarian","AAAIINNQRTU"
"57454","sanitaria","AAAIINRST"
"42742","marijuana","AAAIJMNRU"
"4712","Kazantzakis","AAAIKKNSTZZ"
"4705","Kawasaki","AAAIKKSW"
"42430","malarial","AAAILLMR"
"48162","palatial","AAAILLPT"
"287","Amalia","AAAILM"
"42503","mammalian","AAAILMMMN"
"42504","mammalians","AAAILMMMNS"
"5530","Malaysians","AAAILMNSSY"
"5529","Malaysian","AAAILMNSY"
"42429","malaria","AAAILMR"
"269","Altamira","AAAILMRT"
"5528","Malaysia","AAAILMSY"
"66943","transplantation","AAAILNNNOPRSTTT"
"66929","transnationals","AAAILNNNORSSTT"
"66928","transnational","AAAILNNNORSTT"
"64095","supranational","AAAILNNOPRSTU"
"346","Anatolian","AAAILNNOT"
"8918","Transylvania","AAAILNNRSTVY"
"6401","Navratilova","AAAILNORTVV"
"345","Anatolia","AAAILNOT"
"679","Australians","AAAILNRSSTU"
"678","Australian","AAAILNRSTU"
"7895","Saturnalia","AAAILNRSTU"
"12630","assailants","AAAILNSSST"
"12629","assailant","AAAILNSST"
"262","Alsatian","AAAILNST"
"6380","Natalia","AAAILNT"
"9124","Valparaiso","AAAILOPRSV"
"12112","appraisal","AAAILPPRS"
"12113","appraisals","AAAILPPRSS"
"677","Australia","AAAILRSTU"
"5046","Laurasia","AAAILRSU"
"43626","miasmata","AAAIMMST"
"8672","Tasmanian","AAAIMNNST"
"37336","inamoratas","AAAIMNORST"
"37335","inamorata","AAAIMNORT"
"5645","Mariana","AAAIMNR"
"5646","Marianas","AAAIMNRS"
"7823","Samaritans","AAAIMNRSST"
"7822","Samaritan","AAAIMNRST"
"8671","Tasmania","AAAIMNST"
"8648","Tanzanians","AAAINNNSTZ"
"8647","Tanzanian","AAAINNNTZ"
"341","Ananias","AAAINNS"
"7886","Sassanian","AAAINNSSS"
"8646","Tanzania","AAAINNTZ"
"48450","paranoia","AAAINOPR"
"57375","sanatoria","AAAINORST"
"9136","Varanasi","AAAINRSV"
"342","Anasazi","AAAINSZ"
"710","Azania","AAAINZ"
"12205","aquaria","AAAIQRU"
"4361","Jakarta","AAAJKRT"
"4409","Jataka","AAAJKT"
"4363","Jamaal","AAAJLM"
"7382","Ramanujan","AAAJMNNRU"
"48153","pajamas","AAAJMPS"
"4417","Jayapura","AAAJPRUY"
"4893","Krakatoa","AAAKKORT"
"4633","Kalamazoo","AAAKLMOOZ"
"4643","Kampala","AAAKLMP"
"154","Alaskan","AAAKLNS"
"155","Alaskans","AAAKLNSS"
"153","Alaska","AAAKLS"
"4664","Karamazov","AAAKMORVZ"
"536","Arkansan","AAAKNNRS"
"402","Ankara","AAAKNR"
"7854","Sankara","AAAKNRS"
"537","Arkansas","AAAKNRSS"
"4949","Kwanzaas","AAAKNSWZ"
"4948","Kwanzaa","AAAKNWZ"
"7873","Sarawak","AAAKRSW"
"493","Arawak","AAAKRW"
"48416","parallax","AAALLPRX"
"48159","palatals","AAALLPST"
"48158","palatal","AAALLPT"
"48453","paranormal","AAALMNOPRR"
"5798","Mazatlan","AAALMNTZ"
"5526","Malayan","AAALMNY"
"5694","Marsala","AAALMRS"
"57253","salaam","AAALMS"
"57256","salaams","AAALMSS"
"150","Alana","AAALN"
"7906","Savonarola","AAALNOORSV"
"64933","tarantulas","AAALNRSTTU"
"8917","Transvaal","AAALNRSTV"
"64931","tarantula","AAALNRTTU"
"628","Atlanta","AAALNTT"
"460","Appaloosa","AAALOOPPS"
"7797","Salazar","AAALRSZ"
"40728","layaway","AAALWYY"
"703","Ayala","AAALY"
"5561","Manama","AAAMMN"
"5682","Marmara","AAAMMRR"
"5796","Mazama","AAAMMZ"
"48314","panorama","AAAMNOPR"
"48315","panoramas","AAAMNOPRS"
"6853","Panama","AAAMNP"
"6856","Panamas","AAAMNPS"
"5765","Maupassant","AAAMNPSSTU"
"13081","automata","AAAMOTTU"
"593","Asmara","AAAMRS"
"7821","Samara","AAAMRS"
"8620","Tamara","AAAMRT"
"67003","traumata","AAAMRTTU"
"705","Aymara","AAAMRY"
"574","Asama","AAAMS"
"409","Annapurna","AAANNNPRU"
"57616","savannas","AAANNSSV"
"7857","Santana","AAANNST"
"57612","savanna","AAANNSV"
"12200","aquanauts","AAANQSTUU"
"12199","aquanaut","AAANQTUU"
"607","Astana","AAANST"
"709","Azana","AAANZ"
"7871","Sarasota","AAAORSST"
"12013","apparatus","AAAPPRSTU"
"48354","papayas","AAAPPSY"
"48353","papaya","AAAPPY"
"9667","Zapata","AAAPTZ"
"491","Ararat","AAARRT"
"13127","avatars","AAARSTV"
"13126","avatar","AAARTV"
"8656","Tarawa","AAARTW"
"13258","baa","AAB"
"13380","backstabbing","AABBBCGIKNST"
"725","Babbage","AABBBEG"
"13678","baobab","AABBBO"
"13679","baobabs","AABBBOS"
"14934","blackballed","AABBCDEKLLL"
"1093","Blackbeard","AABBCDEKLR"
"14942","blackboard","AABBCDKLOR"
"14943","blackboards","AABBCDKLORS"
"13310","backboard","AABBCDKOR"
"13311","backboards","AABBCDKORS"
"57667","scabbard","AABBCDRS"
"57668","scabbards","AABBCDRSS"
"16908","cabbage","AABBCEG"
"13314","backbreaking","AABBCEGIKKNR"
"16909","cabbages","AABBCEGS"
"12549","ascribable","AABBCEILRS"
"1595","Caribbean","AABBCEINR"
"1596","Caribbeans","AABBCEINRS"
"13730","bareback","AABBCEKR"
"14629","bibliographical","AABBCGHIIILLOPR"
"14935","blackballing","AABBCGIKLLLN"
"53415","rabbinical","AABBCIILNR"
"39302","jackrabbits","AABBCIJKRST"
"39301","jackrabbit","AABBCIJKRT"
"13697","barbaric","AABBCIRR"
"14933","blackball","AABBCKLLL"
"14936","blackballs","AABBCKLLLS"
"14791","biodegradable","AABBDDEEGILOR"
"30628","flabbergasted","AABBDEEFGLRST"
"9768","abbreviated","AABBDEEIRTV"
"15999","breadbaskets","AABBDEEKRSST"
"15998","breadbasket","AABBDEEKRST"
"23330","debatable","AABBDEELT"
"9880","aboveboard","AABBDEOORV"
"13840","baseboard","AABBDEORS"
"13841","baseboards","AABBDEORSS"
"1333","Brobdingnagian","AABBDGGIINNNOR"
"6","Abbasid","AABBDIS"
"810","Barbados","AABBDORS"
"819","Barbuda","AABBDRU"
"16045","breathable","AABBEEHLRT"
"9769","abbreviates","AABBEEIRSTV"
"9767","abbreviate","AABBEEIRTV"
"46097","nonbreakable","AABBEEKLNNOR"
"68028","unbreakable","AABBEEKLNRU"
"16010","breakable","AABBEEKLR"
"16011","breakables","AABBEEKLRS"
"67989","unbearable","AABBEELNRU"
"67991","unbeatable","AABBEELNTU"
"14039","bearable","AABBEELR"
"30629","flabbergasting","AABBEFGGILNRST"
"30630","flabbergasts","AABBEFGLRSST"
"30627","flabbergast","AABBEFGLRST"
"9770","abbreviating","AABBEGIINRTV"
"14033","beanbag","AABBEGN"
"14034","beanbags","AABBEGNS"
"865","Bathsheba","AABBEHHST"
"68651","uninhabitable","AABBEHIILNNTU"
"38077","inhabitable","AABBEHIILNT"
"49692","phenobarbital","AABBEHILNOPRT"
"34400","habitable","AABBEHILT"
"15765","bouillabaisses","AABBEIILLOSSSU"
"15764","bouillabaisse","AABBEIILLOSSU"
"9772","abbreviations","AABBEIINORSTV"
"9771","abbreviation","AABBEIINORTV"
"13700","barbarities","AABBEIIRRST"
"9853","abominable","AABBEILMNO"
"68825","unobtainable","AABBEILNNOTU"
"46696","obtainable","AABBEILNOT"
"12938","attributable","AABBEILRTTTU"
"9698","Zimbabweans","AABBEIMNSWZ"
"9697","Zimbabwean","AABBEIMNWZ"
"53414","rabbinate","AABBEINRT"
"13725","barbiturates","AABBEIRRSTTU"
"13724","barbiturate","AABBEIRRTTU"
"13876","basketballs","AABBEKLLSST"
"13875","basketball","AABBEKLLST"
"13838","baseball","AABBELLS"
"13839","baseballs","AABBELLSS"
"67990","unbearably","AABBELNRUY"
"5802","Mbabane","AABBEMN"
"34399","habitability","AABBHIIILTTY"
"13279","babushkas","AABBHKSSU"
"13278","babushka","AABBHKSU"
"7759","Sabbaths","AABBHSST"
"7758","Sabbath","AABBHST"
"9854","abominably","AABBILMNOY"
"731","Babylonian","AABBILNNOY"
"13698","barbarism","AABBIMRRS"
"13699","barbarisms","AABBIMRRSS"
"13701","barbarity","AABBIRRTY"
"765","Balboa","AABBLO"
"13703","barbarously","AABBLORRSUY"
"828","Barnaby","AABBNRY"
"13702","barbarous","AABBORRSU"
"724","Babar","AABBR"
"818","Barbra","AABBRR"
"814","Barbary","AABBRRY"
"5","Abbas","AABBS"
"13284","babysat","AABBSTY"
"21831","counterbalanced","AABCCDEELNNORTU"
"16923","cablecasted","AABCCDEELST"
"49887","pickabacked","AABCCDEIKKP"
"14959","blackjacked","AABCCDEJKKL"
"13349","backpacked","AABCCDEKKP"
"13394","backtracked","AABCCDEKKRT"
"13376","backspaced","AABCCDEKPS"
"16655","bureaucracies","AABCCEEIRRSUU"
"21832","counterbalances","AABCCEELNNORSTU"
"21830","counterbalance","AABCCEELNNORTU"
"67931","unacceptable","AABCCEELNPTU"
"10045","acceptable","AABCCEELPT"
"13412","bacteriological","AABCCEGIILLOORT"
"21833","counterbalancing","AABCCEGILNNNORTU"
"16924","cablecasting","AABCCEGILNST"
"13301","backache","AABCCEHK"
"13302","backaches","AABCCEHKS"
"37212","impracticable","AABCCEIILMPRT"
"67930","unacceptability","AABCCEIILNPTTUY"
"10044","acceptability","AABCCEIILPTTY"
"37373","incalculable","AABCCEILLLNU"
"51306","practicable","AABCCEILPRT"
"16658","bureaucratic","AABCCEIRRTUU"
"13350","backpacker","AABCCEKKPR"
"13351","backpackers","AABCCEKKPRS"
"13375","backspace","AABCCEKPS"
"13377","backspaces","AABCCEKPSS"
"17036","calculable","AABCCELLLU"
"67935","unaccountable","AABCCELNNOTUU"
"21097","contactable","AABCCELNOTT"
"10123","accountable","AABCCELNOTU"
"67932","unacceptably","AABCCELNPTUY"
"10046","acceptably","AABCCELPTY"
"16925","cablecasts","AABCCELSST"
"16922","cablecast","AABCCELST"
"5435","Maccabeus","AABCCEMSU"
"16656","bureaucracy","AABCCERRUUY"
"49888","pickabacking","AABCCGIIKKNP"
"14960","blackjacking","AABCCGIJKKLN"
"13352","backpacking","AABCCGIKKNP"
"13395","backtracking","AABCCGIKKNRT"
"13378","backspacing","AABCCGIKNPS"
"34903","hatchbacks","AABCCHHKST"
"34902","hatchback","AABCCHHKT"
"17273","cannibalistic","AABCCIIILNNST"
"51305","practicability","AABCCIIILPRTTY"
"37213","impracticably","AABCCIILMPRTY"
"10122","accountability","AABCCIILNOTTUY"
"49886","pickaback","AABCCIKKP"
"49889","pickabacks","AABCCIKKPS"
"37374","incalculably","AABCCILLLNUY"
"51307","practicably","AABCCILPRTY"
"10276","acrobatics","AABCCIORST"
"10275","acrobatic","AABCCIORT"
"14958","blackjack","AABCCJKKL"
"14961","blackjacks","AABCCJKKLS"
"13348","backpack","AABCCKKP"
"13353","backpacks","AABCCKKPS"
"13396","backtracks","AABCCKKRST"
"13393","backtrack","AABCCKKRT"
"14944","blackcurrant","AABCCKLNRRTU"
"67936","unaccountably","AABCCLNNOTUUY"
"17791","catacombs","AABCCMOST"
"17790","catacomb","AABCCMOT"
"13357","backpedalled","AABCDDEEKLLP"
"13355","backpedaled","AABCDDEEKLP"
"54105","rebroadcasted","AABCDDEEORRST"
"13334","backhanded","AABCDDEHKN"
"13813","barricaded","AABCDDEIRR"
"9774","abdicated","AABCDDEIT"
"13316","backdated","AABCDDEKT"
"19163","clapboarded","AABCDDELOPR"
"16212","broadcasted","AABCDDEORST"
"17499","cardboard","AABCDDORR"
"28843","exacerbated","AABCDEEERTX"
"51532","prefabricated","AABCDEEFIPRRT"
"13732","barefaced","AABCDEEFR"
"17624","carpetbagged","AABCDEEGGPRT"
"14009","beachhead","AABCDEEHH"
"14010","beachheads","AABCDEEHHS"
"24510","detachable","AABCDEEHLT"
"6419","Nebuchadnezzar","AABCDEEHNNRUZZ"
"57801","scatterbrained","AABCDEEINRRSTT"
"53209","quarterbacked","AABCDEEKQRRTU"
"47635","overbalanced","AABCDEELNORV"
"47610","overabundance","AABCDEENNORUV"
"63940","superabundances","AABCDEENNPRSSUU"
"63939","superabundance","AABCDEENNPRSUU"
"29554","fabricated","AABCDEFIRT"
"13358","backpedalling","AABCDEGIKLLNP"
"13356","backpedaling","AABCDEGIKLNP"
"54106","rebroadcasting","AABCDEGINORRST"
"18254","chambermaid","AABCDEHIMMR"
"18255","chambermaids","AABCDEHIMMRS"
"14954","blackhead","AABCDEHKL"
"14955","blackheads","AABCDEHKLS"
"17475","carbohydrates","AABCDEHORRSTY"
"17474","carbohydrate","AABCDEHORRTY"
"17275","cannibalized","AABCDEIILNNZ"
"172","Alcibiades","AABCDEIILS"
"14967","blackmailed","AABCDEIKLLM"
"36864","imbalanced","AABCDEILMN"
"17060","calibrated","AABCDEILRT"
"13812","barricade","AABCDEIRR"
"13814","barricades","AABCDEIRRS"
"9775","abdicates","AABCDEIST"
"9773","abdicate","AABCDEIT"
"13354","backpedal","AABCDEKLP"
"13359","backpedals","AABCDEKLPS"
"13400","backwardness","AABCDEKNRSSW"
"13317","backdates","AABCDEKST"
"64338","swaybacked","AABCDEKSWY"
"13315","backdate","AABCDEKT"
"19841","collaborated","AABCDELLOORT"
"17233","candelabrums","AABCDELMNRSU"
"17232","candelabrum","AABCDELMNRU"
"13483","balanced","AABCDELN"
"67984","unbalanced","AABCDELNNU"
"47368","outbalanced","AABCDELNOTU"
"9967","abstractedly","AABCDELRSTTY"
"9985","abundances","AABCDENNSU"
"9984","abundance","AABCDENNU"
"17478","carbonated","AABCDENORT"
"16214","broadcasters","AABCDEORRSST"
"54107","rebroadcasts","AABCDEORRSST"
"16213","broadcaster","AABCDEORRST"
"54104","rebroadcast","AABCDEORRST"
"9966","abstracted","AABCDERSTT"
"13335","backhanding","AABCDGHIKNN"
"13815","barricading","AABCDGIINRR"
"9776","abdicating","AABCDGIINT"
"13318","backdating","AABCDGIKNT"
"19164","clapboarding","AABCDGILNOPR"
"16215","broadcasting","AABCDGINORST"
"14953","blackguards","AABCDGKLRSU"
"14952","blackguard","AABCDGKLRU"
"499","Archibald","AABCDHILR"
"18237","chalkboard","AABCDHKLOR"
"18238","chalkboards","AABCDHKLORS"
"13333","backhand","AABCDHKN"
"13336","backhands","AABCDHKNS"
"34748","hardback","AABCDHKR"
"34749","hardbacks","AABCDHKRS"
"1104","Blanchard","AABCDHLNR"
"70718","watchbands","AABCDHNSTW"
"70717","watchband","AABCDHNTW"
"24712","diabolically","AABCDIILLLOY"
"24711","diabolical","AABCDIILLO"
"9778","abdications","AABCDIINOST"
"9777","abdication","AABCDIINOT"
"1514","Cambodian","AABCDIMNO"
"1515","Cambodians","AABCDIMNOS"
"1513","Cambodia","AABCDIMO"
"734","Bacardi","AABCDIR"
"13401","backwards","AABCDKRSW"
"26505","drawbacks","AABCDKRSW"
"13407","backyards","AABCDKRSY"
"13399","backward","AABCDKRW"
"26504","drawback","AABCDKRW"
"13406","backyard","AABCDKRY"
"19162","clapboard","AABCDLOPR"
"19165","clapboards","AABCDLOPRS"
"1605","Carlsbad","AABCDLRS"
"21198","contraband","AABCDNNORT"
"16216","broadcasts","AABCDORSST"
"16211","broadcast","AABCDORST"
"38605","interchangeable","AABCEEEGHILNNRT"
"28925","exchangeable","AABCEEEGHLNX"
"54200","rechargeable","AABCEEEGHLRR"
"39150","irreplaceable","AABCEEEILLPRR"
"55418","replaceable","AABCEEELLPR"
"48920","peaceable","AABCEEELP"
"28844","exacerbates","AABCEEERSTX"
"28842","exacerbate","AABCEEERTX"
"51533","prefabricates","AABCEEFIPRRST"
"51531","prefabricate","AABCEEFIPRRT"
"31340","forbearance","AABCEEFNORR"
"954","Benacerraf","AABCEEFNRR"
"17626","carpetbaggers","AABCEEGGPRRST"
"17625","carpetbagger","AABCEEGGPRRT"
"38606","interchangeably","AABCEEGHILNNRTY"
"18298","changeable","AABCEEGHLN"
"18369","chargeable","AABCEEGHLR"
"28845","exacerbating","AABCEEGINRTX"
"68643","unimpeachable","AABCEEHILMNPU"
"9722","Zubeneschamali","AABCEEHILMNSUZ"
"39152","irreproachable","AABCEEHILOPRRR"
"10192","achievable","AABCEEHILV"
"68906","unreachable","AABCEEHLNRU"
"53898","reachable","AABCEEHLR"
"65086","teachable","AABCEEHLT"
"11780","antechambers","AABCEEHMNRST"
"11779","antechamber","AABCEEHMNRT"
"16918","cabinetmakers","AABCEEIKMNRST"
"16917","cabinetmaker","AABCEEIKMNRT"
"11332","ambivalence","AABCEEILMNV"
"37843","inescapable","AABCEEILNPS"
"12120","appreciable","AABCEEILPPR"
"28846","exacerbation","AABCEEINORTX"
"55129","relocatable","AABCEELLORT"
"47636","overbalances","AABCEELNORSV"
"47634","overbalance","AABCEELNORV"
"64663","tabernacles","AABCEELNRST"
"64662","tabernacle","AABCEELNRT"
"48921","peaceably","AABCEELPY"
"55992","retractable","AABCEELRRTT"
"66667","traceable","AABCEELRT"
"9973","abstractnesses","AABCEENRSSSSTT"
"9803","abeyance","AABCEENY"
"51534","prefabricating","AABCEFGIINPRRT"
"14064","beatifications","AABCEFIIINOSTT"
"14063","beatification","AABCEFIIINOTT"
"14083","beautification","AABCEFIIINOTTU"
"19211","classifiable","AABCEFIILLSS"
"51535","prefabrication","AABCEFIINOPRRT"
"29555","fabricates","AABCEFIRST"
"29553","fabricate","AABCEFIRT"
"30679","flamboyance","AABCEFLMNOY"
"17627","carpetbagging","AABCEGGGINPRT"
"53210","quarterbacking","AABCEGIKNQRRTU"
"47637","overbalancing","AABCEGILNNORV"
"11054","algebraic","AABCEGILR"
"13381","backstage","AABCEGKST"
"15001","blancmange","AABCEGLMNN"
"16927","cablegram","AABCEGLMR"
"16928","cablegrams","AABCEGLMRS"
"17628","carpetbags","AABCEGPRST"
"17623","carpetbag","AABCEGPRT"
"1745","Chamberlain","AABCEHILMNR"
"18252","chamberlain","AABCEHILMNR"
"18253","chamberlains","AABCEHILMNRS"
"763","Balanchine","AABCEHILNN"
"68064","uncharitable","AABCEHILNRTU"
"11219","alphabetic","AABCEHILPT"
"18385","charitable","AABCEHILRT"
"13342","backlashes","AABCEHKLSS"
"52916","purchasable","AABCEHLPRSU"
"7574","Rochambeau","AABCEHMORU"
"17362","capabilities","AABCEIIILPST"
"37344","inapplicable","AABCEIILLNPP"
"17276","cannibalizes","AABCEIILNNSZ"
"17274","cannibalize","AABCEIILNNZ"
"14081","beauticians","AABCEIINSTU"
"14080","beautician","AABCEIINTU"
"14968","blackmailer","AABCEIKLLMR"
"14969","blackmailers","AABCEIKLLMRS"
"52038","problematically","AABCEILLLMOPRTY"
"52037","problematical","AABCEILLMOPRT"
"37117","implacable","AABCEILLMP"
"19846","collaborative","AABCEILLOORTV"
"12082","applicable","AABCEILLPP"
"11376","amicable","AABCEILM"
"36863","imbalance","AABCEILMN"
"20225","companionable","AABCEILMNNOOP"
"37485","incomparable","AABCEILMNOPR"
"36865","imbalances","AABCEILMNS"
"14636","bicameral","AABCEILMR"
"21006","constabularies","AABCEILNORSSTU"
"10290","actionable","AABCEILNOT"
"37380","incapable","AABCEILNP"
"37844","inescapably","AABCEILNPSY"
"38870","intractable","AABCEILNRTT"
"70231","vocabularies","AABCEILORSUV"
"12121","appreciably","AABCEILPPRY"
"10249","acquirable","AABCEILQRU"
"768","Balearic","AABCEILR"
"17061","calibrates","AABCEILRST"
"13410","bacterial","AABCEILRT"
"17059","calibrate","AABCEILRT"
"11316","ambiance","AABCEIMN"
"7221","Precambrian","AABCEIMNPRR"
"11317","ambiances","AABCEIMNS"
"17267","cannabises","AABCEINNSS"
"11490","anaerobic","AABCEINOR"
"57802","scatterbrains","AABCEINRRSSTT"
"57800","scatterbrain","AABCEINRRSTT"
"10673","aerobatics","AABCEIORST"
"13411","bacterias","AABCEIRST"
"13409","bacteria","AABCEIRT"
"9918","abscissae","AABCEISSS"
"4342","Jacobean","AABCEJNO"
"19123","clambake","AABCEKLM"
"19124","clambakes","AABCEKLMS"
"13365","backslapper","AABCEKLPPRS"
"13366","backslappers","AABCEKLPPRSS"
"48356","paperback","AABCEKPPR"
"48357","paperbacks","AABCEKPPRS"
"53211","quarterbacks","AABCEKQRRSTU"
"53208","quarterback","AABCEKQRRTU"
"13404","backwaters","AABCEKRSTW"
"13403","backwater","AABCEKRTW"
"17088","callable","AABCELLL"
"19842","collaborates","AABCELLOORST"
"19840","collaborate","AABCELLOORT"
"53470","racquetballs","AABCELLQRSTU"
"53469","racquetball","AABCELLQRTU"
"11341","ambulances","AABCELMNSU"
"11340","ambulance","AABCELMNU"
"20232","comparable","AABCELMOPR"
"13482","balance","AABCELN"
"820","Barcelona","AABCELNOR"
"47369","outbalances","AABCELNOSTU"
"47367","outbalance","AABCELNOTU"
"13770","barnacle","AABCELNR"
"13771","barnacles","AABCELNRS"
"13484","balances","AABCELNS"
"11013","albacore","AABCELOR"
"11014","albacores","AABCELORS"
"17364","capable","AABCELP"
"66688","tractable","AABCELRTT"
"42186","macabre","AABCEMR"
"17479","carbonates","AABCENORST"
"17477","carbonate","AABCENORT"
"1542","Canberra","AABCENRR"
"9972","abstractness","AABCENRSSSTT"
"1461","Cabrera","AABCERR"
"16660","bureaucrats","AABCERRSTUU"
"16657","bureaucrat","AABCERRTUU"
"16907","cabarets","AABCERST"
"16906","cabaret","AABCERT"
"9736","abacuses","AABCESSU"
"29556","fabricating","AABCFGIINRT"
"34508","halfback","AABCFHKL"
"30725","flashback","AABCFHKLS"
"34509","halfbacks","AABCFHKLS"
"30726","flashbacks","AABCFHKLSS"
"64519","syllabification","AABCFIIILLNOSTY"
"29558","fabrications","AABCFIINORST"
"29557","fabrication","AABCFIINORT"
"14796","biographical","AABCGHIILOPR"
"17277","cannibalizing","AABCGIIILNNNZ"
"14970","blackmailing","AABCGIIKLLMN"
"17062","calibrating","AABCGIILNRT"
"19843","collaborating","AABCGILLNOORT"
"13485","balancing","AABCGILNN"
"47370","outbalancing","AABCGILNNOTU"
"17480","carbonating","AABCGINNORT"
"9968","abstracting","AABCGINRSTT"
"13330","backgammon","AABCGKMMNO"
"19772","cohabitation","AABCHIINOOTT"
"68065","uncharitably","AABCHILNRTUY"
"780","Baluchistan","AABCHILNSTU"
"19233","claustrophobia","AABCHILOOPRSTU"
"18386","charitably","AABCHILRTY"
"13341","backlash","AABCHKLS"
"13367","backslash","AABCHKLSS"
"13402","backwash","AABCHKSW"
"18257","chambray","AABCHMRY"
"784","Banach","AABCHN"
"1371","Buchanan","AABCHNNU"
"1770","Charbray","AABCHRRY"
"8402","Staubach","AABCHSTU"
"885","Baywatch","AABCHTWY"
"9733","abaci","AABCI"
"37116","implacability","AABCIIILLMPTY"
"12081","applicability","AABCIIILLPPTY"
"11375","amicability","AABCIIILMTY"
"37379","incapability","AABCIIILNPTY"
"38869","intractability","AABCIIILNRTTTY"
"64518","syllabication","AABCIILLNOSTY"
"17272","cannibalism","AABCIILMNNS"
"20231","comparability","AABCIILMOPRTY"
"17064","calibrations","AABCIILNORST"
"17063","calibration","AABCIILNORT"
"17363","capability","AABCIILPTY"
"14825","biracial","AABCIILR"
"13866","basilica","AABCIILS"
"13867","basilicas","AABCIILSS"
"1318","Britannica","AABCIINNRT"
"14966","blackmail","AABCIKLLM"
"14971","blackmails","AABCIKLLMS"
"13382","backstairs","AABCIKRSST"
"37118","implacably","AABCILLMPY"
"19845","collaborations","AABCILLNOOORST"
"19844","collaboration","AABCILLNOOORT"
"13863","basically","AABCILLSY"
"37486","incomparably","AABCILMNOPRY"
"11377","amicably","AABCILMY"
"1491","Caliban","AABCILN"
"17271","cannibal","AABCILNN"
"17278","cannibals","AABCILNNS"
"15731","botanical","AABCILNOT"
"48385","parabolic","AABCILOPR"
"17066","calibrators","AABCILORRST"
"17065","calibrator","AABCILORRT"
"17151","cambia","AABCIM"
"6256","Mozambicans","AABCIMMNOSZ"
"6255","Mozambican","AABCIMMNOZ"
"1516","Cambrian","AABCIMNR"
"1056","Bianca","AABCIN"
"17481","carbonation","AABCINNOORT"
"18992","cinnabar","AABCINNR"
"17266","cannabis","AABCINNS"
"9970","abstractions","AABCINORSSTT"
"9969","abstraction","AABCINORSTT"
"481","Arabic","AABCIR"
"740","Bactria","AABCIRT"
"9917","abscissa","AABCISSS"
"9919","abscissas","AABCISSSS"
"65068","taxicabs","AABCISTX"
"65067","taxicab","AABCITX"
"9734","aback","AABCK"
"40432","lampblack","AABCKLLMP"
"50425","playbacks","AABCKLPSY"
"50424","playback","AABCKLPY"
"807","Barack","AABCKR"
"13790","barrack","AABCKRR"
"13791","barracks","AABCKRRS"
"16902","cabal","AABCL"
"733","Bacall","AABCLL"
"17289","cannonball","AABCLLNNNO"
"17290","cannonballs","AABCLLNNNOS"
"19848","collaborators","AABCLLOOORRST"
"19847","collaborator","AABCLLOOORRT"
"20233","comparably","AABCLMOPRY"
"1103","Blanca","AABCLN"
"21007","constabulary","AABCLNORSTUY"
"70232","vocabulary","AABCLORUVY"
"17365","capably","AABCLPY"
